"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"2855";"Oltingen";"Revenu net, en mio. de francs";16;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2855";"Oltingen";"Revenu net par habitant/-e, en francs";31378;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2856";"Ormalingen";"Revenu net, en mio. de francs";88;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2856";"Ormalingen";"Revenu net par habitant/-e, en francs";39002;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2857";"Rickenbach (BL)";"Revenu net, en mio. de francs";23;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2857";"Rickenbach (BL)";"Revenu net par habitant/-e, en francs";38861;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2858";"Rothenfluh";"Revenu net, en mio. de francs";28;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2858";"Rothenfluh";"Revenu net par habitant/-e, en francs";36509;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2859";"Rümlingen";"Revenu net, en mio. de francs";12;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2859";"Rümlingen";"Revenu net par habitant/-e, en francs";27691;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2860";"Rünenberg";"Revenu net, en mio. de francs";29;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2860";"Rünenberg";"Revenu net par habitant/-e, en francs";38563;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2861";"Sissach";"Revenu net, en mio. de francs";290;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2861";"Sissach";"Revenu net par habitant/-e, en francs";43340;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2862";"Tecknau";"Revenu net, en mio. de francs";25;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2862";"Tecknau";"Revenu net par habitant/-e, en francs";30014;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2863";"Tenniken";"Revenu net, en mio. de francs";35;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2863";"Tenniken";"Revenu net par habitant/-e, en francs";38530;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2864";"Thürnen";"Revenu net, en mio. de francs";50;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2864";"Thürnen";"Revenu net par habitant/-e, en francs";36762;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2865";"Wenslingen";"Revenu net, en mio. de francs";27;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2865";"Wenslingen";"Revenu net par habitant/-e, en francs";38023;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2866";"Wintersingen";"Revenu net, en mio. de francs";23;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2866";"Wintersingen";"Revenu net par habitant/-e, en francs";38544;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2867";"Wittinsburg";"Revenu net, en mio. de francs";18;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2867";"Wittinsburg";"Revenu net par habitant/-e, en francs";39967;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2868";"Zeglingen";"Revenu net, en mio. de francs";16;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2868";"Zeglingen";"Revenu net par habitant/-e, en francs";31720;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2869";"Zunzgen";"Revenu net, en mio. de francs";92;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2869";"Zunzgen";"Revenu net par habitant/-e, en francs";35123;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2881";"Arboldswil";"Revenu net, en mio. de francs";26;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2881";"Arboldswil";"Revenu net par habitant/-e, en francs";45473;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2882";"Bennwil";"Revenu net, en mio. de francs";24;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2882";"Bennwil";"Revenu net par habitant/-e, en francs";36618;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2883";"Bretzwil";"Revenu net, en mio. de francs";23;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2883";"Bretzwil";"Revenu net par habitant/-e, en francs";30716;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2884";"Diegten";"Revenu net, en mio. de francs";56;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2884";"Diegten";"Revenu net par habitant/-e, en francs";34702;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2885";"Eptingen";"Revenu net, en mio. de francs";16;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2885";"Eptingen";"Revenu net par habitant/-e, en francs";30683;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2886";"Hölstein";"Revenu net, en mio. de francs";89;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2886";"Hölstein";"Revenu net par habitant/-e, en francs";34636;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2887";"Lampenberg";"Revenu net, en mio. de francs";21;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2887";"Lampenberg";"Revenu net par habitant/-e, en francs";40654;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2888";"Langenbruck";"Revenu net, en mio. de francs";29;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2888";"Langenbruck";"Revenu net par habitant/-e, en francs";30547;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2889";"Lauwil";"Revenu net, en mio. de francs";10;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2889";"Lauwil";"Revenu net par habitant/-e, en francs";32580;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2890";"Liedertswil";"Revenu net, en mio. de francs";6;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2890";"Liedertswil";"Revenu net par habitant/-e, en francs";34389;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2891";"Niederdorf";"Revenu net, en mio. de francs";63;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2891";"Niederdorf";"Revenu net par habitant/-e, en francs";34161;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2892";"Oberdorf (BL)";"Revenu net, en mio. de francs";76;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2892";"Oberdorf (BL)";"Revenu net par habitant/-e, en francs";31742;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2893";"Reigoldswil";"Revenu net, en mio. de francs";50;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2893";"Reigoldswil";"Revenu net par habitant/-e, en francs";31354;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2894";"Titterten";"Revenu net, en mio. de francs";15;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2894";"Titterten";"Revenu net par habitant/-e, en francs";34989;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2895";"Waldenburg";"Revenu net, en mio. de francs";36;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2895";"Waldenburg";"Revenu net par habitant/-e, en francs";32576;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2901";"Gächlingen";"Revenu net, en mio. de francs";29;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2901";"Gächlingen";"Revenu net par habitant/-e, en francs";33339;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2903";"Löhningen";"Revenu net, en mio. de francs";55;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2903";"Löhningen";"Revenu net par habitant/-e, en francs";37650;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2904";"Neunkirch";"Revenu net, en mio. de francs";81;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2904";"Neunkirch";"Revenu net par habitant/-e, en francs";34750;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2914";"Büttenhardt";"Revenu net, en mio. de francs";17;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2914";"Büttenhardt";"Revenu net par habitant/-e, en francs";39344;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2915";"Dörflingen";"Revenu net, en mio. de francs";42;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2915";"Dörflingen";"Revenu net par habitant/-e, en francs";40517;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2917";"Lohn (SH)";"Revenu net, en mio. de francs";28;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2917";"Lohn (SH)";"Revenu net par habitant/-e, en francs";37645;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2919";"Stetten (SH)";"Revenu net, en mio. de francs";69;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2919";"Stetten (SH)";"Revenu net par habitant/-e, en francs";49966;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2920";"Thayngen";"Revenu net, en mio. de francs";188;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2920";"Thayngen";"Revenu net par habitant/-e, en francs";33932;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2931";"Bargen (SH)";"Revenu net, en mio. de francs";11;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2931";"Bargen (SH)";"Revenu net par habitant/-e, en francs";34651;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2932";"Beringen";"Revenu net, en mio. de francs";168;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2932";"Beringen";"Revenu net par habitant/-e, en francs";34048;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2933";"Buchberg";"Revenu net, en mio. de francs";50;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2933";"Buchberg";"Revenu net par habitant/-e, en francs";59133;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2936";"Merishausen";"Revenu net, en mio. de francs";26;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2936";"Merishausen";"Revenu net par habitant/-e, en francs";30639;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2937";"Neuhausen am Rheinfall";"Revenu net, en mio. de francs";305;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2937";"Neuhausen am Rheinfall";"Revenu net par habitant/-e, en francs";29108;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2938";"Rüdlingen";"Revenu net, en mio. de francs";37;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2938";"Rüdlingen";"Revenu net par habitant/-e, en francs";47112;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2939";"Schaffhausen";"Revenu net, en mio. de francs";1317;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2939";"Schaffhausen";"Revenu net par habitant/-e, en francs";35980;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2951";"Beggingen";"Revenu net, en mio. de francs";15;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2951";"Beggingen";"Revenu net par habitant/-e, en francs";31831;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2952";"Schleitheim";"Revenu net, en mio. de francs";52;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2952";"Schleitheim";"Revenu net par habitant/-e, en francs";31689;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2953";"Siblingen";"Revenu net, en mio. de francs";32;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2953";"Siblingen";"Revenu net par habitant/-e, en francs";36657;"Personnes";"A";"Normaler Wert";"";"2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
"2961";"Buch (SH)";"Revenu net, en mio. de francs";12;"Mio. de Francs";"A";"Normaler Wert";"";"2019-01-01/2019-12-31";"ESTV";"2023-01-26";"polg";"Communes";"2019-01-01";"26748";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26748_fr.html"
